"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101419B","0053A","0053A",,"COH-BB2230-FALP","0053A",70,70,1,0.32,22.4,2022/06/05,,"4590","4590205101419B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101420B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101420B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101421B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101421B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101422B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101422B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101423B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101423B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101424B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101424B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101425B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101425B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101426B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101426B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101427B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101427B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101428B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101428B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101429B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101429B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101430B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101430B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101431B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101431B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101432B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101432B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101433B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101433B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101434B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101434B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101435B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101435B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101436B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101436B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101437B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101437B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101438B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101438B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101439B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101439B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101440B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101440B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101441B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101441B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101442B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101442B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101443B","0053B","0053B",,"COH-CB2230-FALP","0053B",70,70,1,0.66,46.2,2022/06/05,,"4590","4590205101443B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101444B","0053C","0053C",,"COH-B2250-FALP","0053C",120,120,1,0.28,33.6,2022/06/05,,"4590","4590205101444B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101445B","0053C","0053C",,"COH-B2250-FALP","0053C",120,120,1,0.28,33.6,2022/06/05,,"4590","4590205101445B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101446B","0053C","0053C",,"COH-B2250-FALP","0053C",120,120,1,0.28,33.6,2022/06/05,,"4590","4590205101446B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101447B","0053C","0053C",,"COH-B2250-FALP","0053C",120,120,1,0.28,33.6,2022/06/05,,"4590","4590205101447B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101448B","0053C","0053C",,"COH-B2250-FALP","0053C",120,120,1,0.28,33.6,2022/06/05,,"4590","4590205101448B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101449B","0053C","0053C",,"COH-B2250-FALP","0053C",120,120,1,0.28,33.6,2022/06/05,,"4590","4590205101449B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101450B","0053C","0053C",,"COH-B2250-FALP","0053C",120,120,1,0.28,33.6,2022/06/05,,"4590","4590205101450B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101451B","0053C","0053C",,"COH-B2250-FALP","0053C",120,120,1,0.28,33.6,2022/06/05,,"4590","4590205101451B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101452B","0053C","0053C",,"COH-B2250-FALP","0053C",120,120,1,0.28,33.6,2022/06/05,,"4590","4590205101452B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101453B","0053C","0053C",,"COH-B2250-FALP","0053C",120,120,1,0.28,33.6,2022/06/05,,"4590","4590205101453B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101454B","0053C","0053C",,"COH-B2250-FALP","0053C",120,120,1,0.28,33.6,2022/06/05,,"4590","4590205101454B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101455B","0053C","0053C",,"COH-B2250-FALP","0053C",120,120,1,0.28,33.6,2022/06/05,,"4590","4590205101455B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101456B","0053C","0053C",,"COH-B2250-FALP","0053C",120,120,1,0.28,33.6,2022/06/05,,"4590","4590205101456B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101457B","0053C","0053C",,"COH-B2250-FALP","0053C",120,120,1,0.28,33.6,2022/06/05,,"4590","4590205101457B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101458B","0053C","0053C",,"COH-B2250-FALP","0053C",120,120,1,0.28,33.6,2022/06/05,,"4590","4590205101458B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101459B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101459B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101460B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101460B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101461B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101461B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101462B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101462B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101463B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101463B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101464B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101464B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101465B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101465B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101466B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101466B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101467B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101467B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101468B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101468B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101469B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101469B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101470B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101470B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101471B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101471B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101472B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101472B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101473B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101473B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101474B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101474B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101475B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101475B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101476B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101476B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101477B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101477B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101478B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101478B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101479B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101479B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101480B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101480B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101481B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101481B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101482B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101482B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101483B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101483B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101484B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101484B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101485B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101485B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101486B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101486B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101487B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101487B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101488B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101488B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101489B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101489B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101490B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101490B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101491B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101491B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101492B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101492B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101493B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101493B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101494B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101494B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101495B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101495B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101496B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101496B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101497B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101497B",1,1,,"TRK","4590"
"FAVV-FALP-2022-0011","11",2022/05/10,"0581","Furukawa Automotive Systems Lima Philippines Inc.","4590205101498B","0053F","0053F",,"COH-B2240-1-FALP","0053F",36,36,1,0.44,15.84,2022/06/05,,"4590","4590205101498B",1,1,,"TRK","4590"
